Nome;Valore
astoundingly;0.01
astutely;0.12
attentive;0.03
attraction;0.03
attractive;0.07
attractively;0.12
attune;0.14
audible;0.02
audibly;0.11
auspicious;0.16
authentic;0.12
authoritative;0.05
autonomous;0.2
available;0.04
aver;0.07
avid;0.08
avidly;0.18
award;0.16
awarded;0.18
awards;0.07
awe;0.14
awed;0.19
awesome;0.16
awesomely;0.09
awesomeness;0.04
awestruck;0.05
awsome;0.02
backbone;0.01
balanced;0.01
bargain;0.15
beauteous;0.03
beautiful;0.07
beautifullly;0.09
beautifully;0.17
beautify;0.13
beauty;0.12
beckon;0.02
beckoned;0.12
beckoning;0.02
beckons;0.19
believable;0.16
believeable;0.03
beloved;0.03
benefactor;0.13
beneficent;0.07
beneficial;0.12
beneficially;0.04
beneficiary;0.03
benefit;0.04
benefits;0.14
benevolence;0.02
benevolent;0.11
benifits;0.04
best;0.01
best-known;0.03
best-performing;0
best-selling;0.07
better;0.16
better-known;0.04
better-than-expected;0.12
beutifully;0.04
blameless;0.19
bless;0.09
blessing;0.19
bliss;0.02
blissful;0.16
blissfully;0.06
blithe;0.14
blockbuster;0.1
bloom;0.09
blossom;0.08
bolster;0.08
bonny;0.14
bonus;0.18
bonuses;0.02
boom;0.04
booming;0.13
boost;0.1
boundless;0.11
bountiful;0.09
brainiest;0.15
brainy;0.03
brand-new;0.09
brave;0.06
bravery;0.04
bravo;0.01
breakthrough;0.07
breakthroughs;0.08
breathlessness;0.16
breathtaking;0.04
breathtakingly;0.09
breeze;0.07
bright;0.05
brighten;0.03
brighter;0.19
brightest;0.15
brilliance;0.12
brilliances;0.06
brilliant;0.01
brilliantly;0.14
brisk;0.19
brotherly;0.15
bullish;0.07
buoyant;0.18
cajole;0.17
calm;0.14
calming;0.09
calmness;0.11
capability;0.08
capable;0.01
capably;0.06
captivate;0.09
captivating;0
carefree;0.01
cashback;0.02
cashbacks;0.11
catchy;0.15
celebrate;0.16
celebrated;0.01
celebration;0.08
celebratory;0.08
champ;0.18
champion;0.01
charisma;0.01
charismatic;0.01
charitable;0.19
charm;0.19
charming;0.01
charmingly;0.03
chaste;0.16
cheaper;0.03
cheapest;0.14
cheer;0.09
cheerful;0.16
cheery;0.15
cherish;0.06
cherished;0.05
cherub;0.14
chic;0.15
chivalrous;0.18
chivalry;0.14
civility;0.17
civilize;0.01
clarity;0.09
classic;0.04
classy;0.11
clean;0.18
cleaner;0.1
cleanest;0.02
cleanliness;0.06
cleanly;0.01
clear;0.17
clear-cut;0.05
cleared;0.11
clearer;0.11
clearly;0.08
clears;0.13
clever;0.12
cleverly;0.19
cohere;0.09
coherence;0.18
coherent;0.19
cohesive;0.11
colorful;0.18
comely;0.07
comfort;0.01
comfortable;0.18
comfortably;0.11
comforting;0.12
comfy;0.04
commend;0.15
commendable;0.1
commendably;0.08
commitment;0.1
commodious;0.2
compact;0.14
compactly;0.16
compassion;0.07
compassionate;0.18
compatible;0.17
competitive;0.03
complement;0.18
complementary;0.04
complemented;0.11
complements;0.18
compliant;0.03
compliment;0.06
complimentary;0.01
comprehensive;0.2
conciliate;0.03
conciliatory;0.03
concise;0.09
confidence;0.01
confident;0.17
congenial;0.19
congratulate;0.06
congratulation;0.02
congratulations;0.07
congratulatory;0.02
conscientious;0.15
considerate;0.1
consistent;0.13
consistently;0.11
constructive;0.06
consummate;0.07
contentment;0.16
continuity;0.03
contrasty;0.01
contribution;0.09
convenience;0.04
convenient;0.04
conveniently;0.03
convience;0.18
convienient;0.11
convient;0.07
convincing;0.08
convincingly;0.04
cool;0.04
coolest;0.06
cooperative;0.05
cooperatively;0.09
cornerstone;0.19
correct;0.05
correctly;0.07
cost-effective;0.1
cost-saving;0.14
counter-attack;0.05
counter-attacks;0
courage;0.2
courageous;0.03
courageously;0.17
courageousness;0.12
courteous;0.01
courtly;0.03
covenant;0.12
cozy;0.09
creative;0.13
credence;0.05
credible;0.17
crisp;0.15
crisper;0.05
cure;0.05
cure-all;0.03
cushy;0.07
cute;0.02
cuteness;0.09
danke;0.19
danken;0.12
daring;0.18
daringly;0.02
darling;0.19
dashing;0.08
dauntless;0.17
dawn;0.05
dazzle;0.1
dazzled;0.13
dazzling;0.02
dead-cheap;0.02
dead-on;0.06
decency;0.17
decent;0.07
decisive;0.17
decisiveness;0.19
dedicated;0.14
defeat;0.03
defeated;0.02
defeating;0.16
defeats;0.06
defender;0.17
deference;0.19
deft;0.12
deginified;0.1
delectable;0.04
delicacy;0.1
delicate;0.15
delicious;0.02
delight;0.07
delighted;0.13
delightful;0.16
delightfully;0.04
delightfulness;0.06
dependable;0.12
dependably;0.06
deservedly;0.12
deserving;0.11
desirable;0.02
desiring;0
desirous;0.03
destiny;0.07
detachable;0.09
devout;0.08
dexterous;0.11
dexterously;0.02
dextrous;0.17
dignified;0.18
dignify;0.16
dignity;0.07
diligence;0.05
diligent;0.03
diligently;0.07
diplomatic;0.15
dirt-cheap;0.04
distinction;0.05
distinctive;0.1
distinguished;0.07
diversified;0.19
divine;0.08
divinely;0.08
dominate;0.01
dominated;0.04
dominates;0.13
dote;0.08
dotingly;0.16
doubtless;0.08
dreamland;0.09
dumbfounded;0.12
dumbfounding;0.05
dummy-proof;0.08
durable;0.13
dynamic;0.06
eager;0.18
eagerly;0.18
eagerness;0.08
earnest;0.03
earnestly;0.05
earnestness;0.16
ease;0.06
eased;0.11
eases;0.16
easier;0.08
easiest;0.08
easiness;0.16
easing;0.19
easy;0.03
easy-to-use;0.07
easygoing;0.1
ebullience;0
ebullient;0.07
ebulliently;0.19
ecenomical;0.04
economical;0.04
ecstasies;0.08
ecstasy;0.03
ecstatic;0.2
ecstatically;0.01
edify;0.06
educated;0.11
effective;0.12
effectively;0.05
effectiveness;0
effectual;0.16
efficacious;0.1
efficient;0.01
efficiently;0.02
effortless;0.18
effortlessly;0.05
effusion;0.06
effusive;0.1
effusively;0.05
effusiveness;0.01
elan;0.01
elate;0.14
elated;0.06
elatedly;0.16
elation;0.08
electrify;0
elegance;0.17
elegant;0.2
elegantly;0.05
elevate;0.13
elite;0.09
eloquence;0.02
eloquent;0.12
eloquently;0.13
embolden;0
eminence;0.03
eminent;0.15
empathize;0.16
empathy;0.01
empower;0.08
empowerment;0.13
enchant;0.19
enchanted;0.17
enchanting;0.11
enchantingly;0.07
encourage;0.07
encouragement;0.19
encouraging;0.12
encouragingly;0.12
endear;0.16
endearing;0.07
endorse;0.08
endorsed;0.07
endorsement;0.12
endorses;0.17
endorsing;0.02
energetic;0.19
energize;0.08
energy-efficient;0.17
energy-saving;0.13
engaging;0.06
engrossing;0.1
enhance;0.18
enhanced;0.04
enhancement;0.18
enhances;0.02
enjoy;0.12
enjoyable;0.05
enjoyably;0.19
enjoyed;0.11
enjoying;0.05
enjoyment;0.01
enjoys;0.17
enlighten;0.05
enlightenment;0.02
enliven;0.01
ennoble;0.06
enough;0.06
enrapt;0.06
enrapture;0.17
enraptured;0.07
enrich;0.12
enrichment;0.05
enterprising;0.1
entertain;0.05
entertaining;0.06
entertains;0.15
enthral;0.06
enthrall;0.06
enthralled;0.1
enthuse;0.06
enthusiasm;0.19
enthusiast;0.02
enthusiastic;0.09
enthusiastically;0.12
entice;0.12
enticed;0.05
enticing;0.17
enticingly;0.11
entranced;0.13
entrancing;0
entrust;0.14
enviable;0.12
enviably;0.02
envious;0.09
enviously;0.16
enviousness;0.08
envy;0.16
equitable;0.18
ergonomical;0.06
err-free;0.11
erudite;0.12
ethical;0.04
eulogize;0.04
euphoria;0.11
euphoric;0.08
euphorically;0.14
evaluative;0.08
evenly;0.12
eventful;0.01
everlasting;0.2
evocative;0.1
exalt;0.13
exaltation;0.01
exalted;0.05
exaltedly;0.04
exalting;0.05
exaltingly;0.12
examplar;0.15
examplary;0.15
excallent;0.08
exceed;0.11
exceeded;0.14
exceeding;0.01
exceedingly;0.03
exceeds;0.03
excel;0.03
exceled;0.12
excelent;0.19
excellant;0.13
excelled;0.01
excellence;0.03
excellency;0.1
excellent;0.05
excellently;0.04
excels;0.18
exceptional;0.04
exceptionally;0.15
excite;0.1
excited;0.01
excitedly;0.08
excitedness;0.15
excitement;0.17
excites;0.18
exciting;0.14
excitingly;0.03
exellent;0.03
exemplar;0.07
exemplary;0.07
exhilarate;0.03
exhilarating;0.04
exhilaratingly;0.07
exhilaration;0.04
exonerate;0.16
expansive;0.03
expeditiously;0.16
expertly;0.1
exquisite;0.11
exquisitely;0.19
extol;0.18
extoll;0.03
extraordinarily;0.09
extraordinary;0.17
exuberance;0.15
exuberant;0.08
exuberantly;0.2
exult;0.08
exultant;0.13
exultation;0.15
exultingly;0.1
eye-catch;0.1
eye-catching;0.06
eyecatch;0.16
eyecatching;0.14
fabulous;0.18
fabulously;0.13
facilitate;0.1
fair;0.1
fairly;0.06
fairness;0.1
faith;0.05
faithful;0.19
faithfully;0.17
faithfulness;0.02
fame;0.05
famed;0.19
famous;0.04
famously;0.15
fancier;0.19
fancinating;0.08
fancy;0.01
fanfare;0.11
fans;0.1
fantastic;0.12
fantastically;0.16
fascinate;0.1
fascinating;0.19
fascinatingly;0.18
fascination;0.06
fashionable;0.13
fashionably;0.19
fast;0.12
fast-growing;0.03
fast-paced;0.15
faster;0.18
fastest;0.05
fastest-growing;0.15
faultless;0.04
fav;0.03
fave;0.03
favor;0.16
favorable;0.11
favored;0.15
favorite;0.13
favorited;0
favour;0.03
fearless;0.12
fearlessly;0.07
feasible;0.14
feasibly;0.01
feat;0.06
feature-rich;0.17
fecilitous;0.03
feisty;0.15
felicitate;0.1
felicitous;0.06
felicity;0.08
fertile;0.1
fervent;0.01
fervently;0.14
fervid;0.08
fervidly;0.05
fervor;0.06
festive;0.14
fidelity;0.01
fiery;0.15
fine;0.06
fine-looking;0.03
finely;0.13
finer;0.02
finest;0.08
firmer;0.15
first-class;0.16
first-in-class;0.05
first-rate;0.16
flashy;0.13
flatter;0.15
flattering;0.03
flatteringly;0.17
flawless;0.05
flawlessly;0.08
flexibility;0.15
flexible;0.05
flourish;0.2
flourishing;0.13
fluent;0.01
flutter;0.04
fond;0.15
fondly;0.08
fondness;0.05
foolproof;0.19
foremost;0.05
foresight;0.09
formidable;0.04
fortitude;0.14
fortuitous;0.15
fortuitously;0.15
fortunate;0.13
fortunately;0.04
fortune;0.17
fragrant;0.04
free;0.11
freed;0.19
freedom;0.16
freedoms;0.01
fresh;0.09
fresher;0
freshest;0
friendliness;0.03
friendly;0.09
frolic;0.15
frugal;0.01
fruitful;0.14
ftw;0.03
fulfillment;0.04
fun;0.09
futurestic;0.08
futuristic;0.17
gaiety;0.12
gaily;0.17
gain;0.15
gained;0.05
gainful;0.05
gainfully;0.16
gaining;0.08
gains;0.03
gallant;0.17
gallantly;0.14
galore;0.11
geekier;0.16
geeky;0.19
gem;0.06
gems;0.05
generosity;0.11
generous;0.15
generously;0.16
genial;0.09
genius;0.17
gentle;0.07
gentlest;0.19
genuine;0.03
gifted;0.18
glad;0.03
gladden;0.03
gladly;0.08
gladness;0.08
glamorous;0.04
glee;0.2
gleeful;0.2
gleefully;0.05
glimmer;0.17
glimmering;0.04
glisten;0.18
glistening;0.16
glitter;0.14
glitz;0.12
glorify;0.17
glorious;0.19
gloriously;0.08
glory;0.12
glow;0.11
glowing;0.04
glowingly;0.15
god-given;0.14
god-send;0.14
godlike;0.17
godsend;0.04
gold;0.05
golden;0.14
good;0.13
goodly;0.15
goodness;0.18
goodwill;0.01
goood;0.11
gooood;0.11
gorgeous;0.2
gorgeously;0.19
grace;0.13
graceful;0.17
gracefully;0.02
gracious;0.04
graciously;0.16
graciousness;0.18
grand;0.17
grandeur;0.13
grateful;0.11
gratefully;0.05
gratification;0.18
gratified;0.07
gratifies;0.03
gratify;0.18
gratifying;0.17
gratifyingly;0.14
gratitude;0.16
great;0.03
greatest;0.01
greatness;0
grin;0.04
groundbreaking;0.18
guarantee;0.05
guidance;0.19
guiltless;0.19
gumption;0.08
gush;0.04
gusto;0.09
gutsy;0.15
hail;0.16
halcyon;0.06
hale;0.02
hallmark;0.17
hallmarks;0.14
hallowed;0.08
handier;0.13
handily;0.16
hands-down;0.18
handsome;0.05
handsomely;0.16
handy;0.04
happier;0.12
happily;0.03
happiness;0.03
happy;0.13
hard-working;0.17
hardier;0.15
hardy;0.05
harmless;0.09
harmonious;0.08
harmoniously;0.19
harmonize;0.02
harmony;0.06
headway;0.02
heal;0.09
healthful;0.02
healthy;0.04
hearten;0.04
heartening;0.05
heartfelt;0.2
heartily;0.04
heartwarming;0.19
heaven;0.04
heavenly;0.2
helped;0.18
helpful;0.04
helping;0.02
hero;0.01
heroic;0.13
heroically;0.01
heroine;0.08
heroize;0.01
heros;0.17
high-quality;0.08
high-spirited;0.07
hilarious;0.03
holy;0.02
homage;0.1
honest;0.11
honesty;0.16
honor;0.09
honorable;0.14
honored;0.1
honoring;0.09
hooray;0.03
hopeful;0.12
hospitable;0.18
hot;0.11
hotcake;0.13
hotcakes;0.11
hottest;0.06
hug;0.13
humane;0.08
humble;0.1
humility;0.04
humor;0.16
humorous;0.07
humorously;0.06
humour;0.17
humourous;0.09
ideal;0.15
idealize;0.05
ideally;0.07
idol;0.03
idolize;0.14
idolized;0.08
idyllic;0.14
illuminate;0.07
illuminati;0.18
illuminating;0.11
illumine;0.14
illustrious;0.02
ilu;0.11
imaculate;0.05
imaginative;0.03
immaculate;0.04
immaculately;0.03
immense;0.06
impartial;0.1
impartiality;0.15
impartially;0.17
impassioned;0.06
impeccable;0.15
impeccably;0.16
important;0.02
impress;0.04
impressed;0.15
impresses;0.13
impressive;0.17
impressively;0.02
impressiveness;0.03
improve;0.12
improved;0.08
improvement;0.12
improvements;0.2
improves;0.16
improving;0.07
incredible;0.16
incredibly;0.08
indebted;0.08
individualized;0.15
indulgence;0.16
indulgent;0.08
industrious;0.07
inestimable;0.1
inestimably;0.19
inexpensive;0.18
infallibility;0.13
infallible;0.12
infallibly;0.11
influential;0.18
ingenious;0.03
ingeniously;0.08
ingenuity;0.01
ingenuous;0.01
ingenuously;0.06
innocuous;0.12
innovation;0
innovative;0.02
inpressed;0.2
insightful;0.04
insightfully;0.16
inspiration;0.08
inspirational;0.12
inspire;0.16
inspiring;0.05
instantly;0.06
instructive;0.1
instrumental;0.09
integral;0.1
integrated;0.2
intelligence;0.15
intelligent;0.02
intelligible;0.02
interesting;0.06
interests;0.03
intimacy;0.2
intimate;0.13
intricate;0.2
intrigue;0.05
intriguing;0.17
intriguingly;0.13
intuitive;0.06
invaluable;0.06
invaluablely;0.04
inventive;0.09
invigorate;0.13
invigorating;0.05
invincibility;0.11
invincible;0.16
inviolable;0.11
inviolate;0.16
invulnerable;0.05
irreplaceable;0.2
irreproachable;0
irresistible;0.09
irresistibly;0.11
issue-free;0.11
jaw-droping;0.12
jaw-dropping;0.02
jollify;0.04
jolly;0.16
jovial;0.05
joy;0.11
joyful;0.02
joyfully;0.15
joyous;0.16
joyously;0.19
jubilant;0.03
jubilantly;0.04
jubilate;0.11
jubilation;0.01
jubiliant;0.14
judicious;0.13
justly;0.02
keen;0.15
keenly;0.19
keenness;0.05
kid-friendly;0.16
kindliness;0.19
kindly;0.03
kindness;0.06
knowledgeable;0.2
kudos;0.01
large-capacity;0.11
laud;0.04
laudable;0.2
laudably;0.17
lavish;0.11
lavishly;0.06
law-abiding;0.12
lawful;0.05
lawfully;0.09
lead;0.15
leading;0.07
leads;0.01
lean;0.08
led;0.05
legendary;0.04
leverage;0.08
levity;0.06
liberate;0.11
liberation;0.14
liberty;0.13
lifesaver;0.19
light-hearted;0.1
lighter;0.17
likable;0.07
like;0.17
liked;0.19
likes;0.01
liking;0.17
lionhearted;0.08
lively;0.13
logical;0.13
long-lasting;0.14
lovable;0.15
lovably;0.09
love;0.07
loved;0.06
loveliness;0.09
lovely;0.07
lover;0.09
loves;0.19
loving;0.07
low-cost;0.1
low-price;0.19
low-priced;0.05
low-risk;0.03
lower-priced;0.02
loyal;0.19
loyalty;0.14
lucid;0.15
lucidly;0.11
luck;0.02
luckier;0.19
luckiest;0.03
luckiness;0.16
lucky;0.06
lucrative;0.05
luminous;0.02
lush;0.18
luster;0.08
lustrous;0.17
luxuriant;0.01
luxuriate;0.07
luxurious;0.14
luxuriously;0.14
luxury;0.19
lyrical;0.2
magic;0.02
magical;0.12
magnanimous;0.14
magnanimously;0.15
magnificence;0.14
magnificent;0.11
magnificently;0.2
majestic;0.01
majesty;0.11
manageable;0.07
maneuverable;0.09
marvel;0.16
marveled;0.05
marvelled;0.13
marvellous;0.06
marvelous;0.15
marvelously;0.04
marvelousness;0.08
marvels;0.07
master;0.01
masterful;0.17
masterfully;0.2
masterpiece;0
masterpieces;0.06
masters;0.18
mastery;0.03
matchless;0.12
mature;0.13
maturely;0.07
maturity;0.07
meaningful;0.05
memorable;0.11
merciful;0.02
mercifully;0.12
mercy;0.09
merit;0.17
meritorious;0.06
merrily;0.2
merriment;0.07
merriness;0.19
merry;0.18
mesmerize;0.17
mesmerized;0.19
mesmerizes;0.19
mesmerizing;0.17
mesmerizingly;0.02
meticulous;0.07
meticulously;0.04
mightily;0.07
mighty;0.11
mind-blowing;0.14
miracle;0.14
miracles;0.04
miraculous;0.12
miraculously;0.04
miraculousness;0.14
modern;0.04
modest;0.05
modesty;0.18
momentous;0.04
monumental;0.16
monumentally;0.04
morality;0.06
motivated;0.16
multi-purpose;0.02
navigable;0.09
neat;0.19
neatest;0.16
neatly;0.2
nice;0.15
nicely;0.06
nicer;0.17
nicest;0.04
nifty;0.04
nimble;0.16
noble;0.07
nobly;0.07
noiseless;0.16
non-violence;0.03
non-violent;0.02
notably;0.19
noteworthy;0.09
nourish;0.06
nourishing;0.11
nourishment;0.14
novelty;0.01
nurturing;0.12
oasis;0.08
obsession;0.14
obsessions;0.03
obtainable;0.03
openly;0.15
openness;0.14
optimal;0.1
optimism;0.08
optimistic;0.05
opulent;0.11
orderly;0.16
originality;0.07
outdo;0.02
outdone;0.16
outperform;0.11
outperformed;0.18
outperforming;0.05
outperforms;0.03
outshine;0.18
outshone;0.02
outsmart;0.1
outstanding;0.02
outstandingly;0.11
outstrip;0.2
outwit;0.09
ovation;0.09
overjoyed;0.07
overtake;0.04
overtaken;0.02
overtakes;0.19
overtaking;0.02
overtook;0.19
overture;0.2
pain-free;0.03
painless;0.01
painlessly;0.19
palatial;0.08
pamper;0.02
pampered;0.13
pamperedly;0.2
pamperedness;0.08
pampers;0.01
panoramic;0.19
paradise;0.03
paramount;0.1
pardon;0.17
passion;0.03
passionate;0.05
passionately;0.1
patience;0.15
patient;0.12
patiently;0.13
patriot;0
patriotic;0.03
peace;0.05
peaceable;0.08
peaceful;0.09
peacefully;0.12
peacekeepers;0.15
peach;0.16
peerless;0.14
pep;0.06
pepped;0.13
pepping;0.18
peppy;0.07
peps;0.12
perfect;0
perfection;0.18
perfectly;0.01
permissible;0.16
perseverance;0.11
persevere;0.14
personages;0.08
personalized;0.02
phenomenal;0.07
phenomenally;0.09
picturesque;0.03
piety;0.15
pinnacle;0.15
playful;0.04
playfully;0.06
pleasant;0.13
pleasantly;0.09
pleased;0.08
pleases;0.02
pleasing;0.05
pleasingly;0.14
pleasurable;0.1
pleasurably;0.01
pleasure;0.16
plentiful;0.06
pluses;0.02
plush;0.03
plusses;0.06
poetic;0.17
poeticize;0.06
poignant;0.2
poise;0.13
poised;0.07
polished;0.17
polite;0.11
politeness;0.04
popular;0.18
portable;0.14
posh;0.19
positive;0.08
positively;0.07
positives;0.18
powerful;0.06
powerfully;0.08
praise;0.04
praiseworthy;0.17
praising;0.08
pre-eminent;0.17
precious;0.05
precise;0.05
precisely;0.17
preeminent;0.18
prefer;0.15
preferable;0.1
preferably;0.15
prefered;0.07
preferes;0.13
preferring;0.07
prefers;0.19
premier;0.1
prestige;0.16
prestigious;0.11
prettily;0.04
pretty;0.12
priceless;0.19
pride;0.17
principled;0.02
privilege;0.12
privileged;0.19
prize;0.1
proactive;0.13
problem-free;0.16
problem-solver;0.07
prodigious;0.01
prodigiously;0.11
prodigy;0.17
productive;0.06
productively;0.09
proficient;0.08
proficiently;0.09
profound;0.08
profoundly;0.01
profuse;0.14
profusion;0.09
progress;0.04
progressive;0.13
prolific;0.07
prominence;0.16
prominent;0.15
promise;0.09
promised;0.02
promises;0.02
promising;0.18
promoter;0.15
prompt;0.06
promptly;0.09
proper;0.1
properly;0.15
propitious;0.05
propitiously;0.1
pros;0.01
prosper;0.02
prosperity;0.17
prosperous;0.13
prospros;0.09
protect;0.01
protection;0.18
protective;0.05
proud;0.08
proven;0
proves;0.19
providence;0.07
proving;0.19
prowess;0.02
prudence;0.07
prudent;0.13
prudently;0.12
punctual;0.13
pure;0.17
purify;0.15
purposeful;0.11
quaint;0.07
qualified;0.11
qualify;0.12
quicker;0.19
quiet;0.09
quieter;0.05
radiance;0.1
radiant;0.07
rapid;0.11
rapport;0.11
rapt;0.18
rapture;0.18
raptureous;0.12
raptureously;0.06
rapturous;0.05
rapturously;0.19
rational;0.12
razor-sharp;0.07
reachable;0.08
readable;0.11
readily;0.06
ready;0.17
reaffirm;0.09
reaffirmation;0.17
realistic;0.12
realizable;0.16
reasonable;0.19
reasonably;0.2
reasoned;0.02
reassurance;0.08
reassure;0.03
receptive;0.09
reclaim;0.06
recomend;0.08
recommend;0.02
recommendation;0.04
recommendations;0.17
recommended;0.19
reconcile;0.15
reconciliation;0.17
record-setting;0.15
recover;0
recovery;0.05
rectification;0.16
rectify;0.19
rectifying;0.04
redeem;0.18
redeeming;0.05
redemption;0.12
refine;0.16
refined;0.06
refinement;0.19
reform;0.15
reformed;0.09
reforming;0.11
reforms;0.08
refresh;0.04
refreshed;0.09
refreshing;0.11
refund;0.07
refunded;0.01
regal;0.01
regally;0.15
regard;0.03
rejoice;0.1
rejoicing;0.1
rejoicingly;0.04
rejuvenate;0.1
rejuvenated;0.11
rejuvenating;0.09
relaxed;0.15
relent;0.01
reliable;0.18
reliably;0.17
relief;0.17
relish;0.04
remarkable;0.11
remarkably;0.16
remedy;0.04
remission;0.05
remunerate;0
renaissance;0.14
renewed;0.17
renown;0.12
renowned;0.13
replaceable;0.01
reputable;0.16
reputation;0.1
resilient;0.2
resolute;0.03
resound;0.19
resounding;0.03
resourceful;0.02
resourcefulness;0.02
respect;0.13
respectable;0.13
respectful;0.13
respectfully;0.2
respite;0.1
resplendent;0.07
responsibly;0.1
responsive;0.13
restful;0.17
restored;0.08
restructure;0.11
restructured;0.19
restructuring;0.08
retractable;0.13
revel;0.08
revelation;0.01
revere;0.06
reverence;0.11
reverent;0.01
reverently;0.01
revitalize;0.05
revival;0.1
revive;0.1
revives;0.2
revolutionary;0.16
revolutionize;0.07
revolutionized;0.01
revolutionizes;0.02
reward;0.16
rewarding;0.05
rewardingly;0.05
rich;0.1
richer;0.05
richly;0.19
richness;0.12
right;0.06
righten;0.17
righteous;0.14
righteously;0.19
righteousness;0.09
rightful;0.09
rightfully;0.09
rightly;0.15
rightness;0.15
risk-free;0.01
robust;0.1
rock-star;0.12
rock-stars;0.1
rockstar;0.15
rockstars;0.13
romantic;0.13
romantically;0.12
romanticize;0.09
roomier;0.08
roomy;0.07
rosy;0.01
safe;0.19
safely;0.18
sagacity;0.12
sagely;0.02
saint;0.18
saintliness;0.01
saintly;0.03
salutary;0.09
salute;0.14
sane;0.09
satisfactorily;0.05
satisfactory;0.13
satisfied;0.08
satisfies;0.15
satisfy;0.07
satisfying;0.15
satisified;0.05
saver;0.04
savings;0.18
savior;0.04
savvy;0.15
scenic;0.03
seamless;0.01
seasoned;0.09
secure;0.09
securely;0.04
selective;0.04
self-determination;0.07
self-respect;0.13
self-satisfaction;0
self-sufficiency;0.18
self-sufficient;0.19
sensation;0.2
sensational;0.04
sensationally;0.17
sensations;0.2
sensible;0.04
sensibly;0.01
sensitive;0.2
serene;0.06
serenity;0.09
sexy;0.12
sharp;0.02
sharper;0.03
sharpest;0.18
shimmering;0.03
shimmeringly;0.19
shine;0.16
shiny;0.16
significant;0.09
silent;0.03
simpler;0.05
simplest;0.02
simplified;0.1
simplifies;0.05
simplify;0.12
simplifying;0.17
sincere;0.05
sincerely;0.14
sincerity;0.17
skill;0.09
skilled;0.03
skillful;0.15
skillfully;0.03
slammin;0.18
sleek;0.14
slick;0.02
smart;0.02
smarter;0.11
smartest;0.09
smartly;0.13
smile;0.1
smiles;0.15
smiling;0.01
smilingly;0.05
smitten;0.09
smooth;0.1
smoother;0.15
smoothes;0.13
smoothest;0.11
smoothly;0.08
snappy;0.16
snazzy;0.05
sociable;0.17
soft;0.03
softer;0.07
solace;0.05
solicitous;0.07
solicitously;0.19
solid;0.19
solidarity;0.2
soothe;0.13
soothingly;0.07
sophisticated;0.03
soulful;0.06
soundly;0.17
soundness;0.11
spacious;0.01
sparkle;0.13
sparkling;0.07
spectacular;0.13
spectacularly;0.11
speedily;0.01
speedy;0.05
spellbind;0.08
spellbinding;0
spellbindingly;0.14
spellbound;0.16
spirited;0.1
spiritual;0.1
splendid;0.17
splendidly;0.03
splendor;0.1
spontaneous;0.1
sporty;0.15
spotless;0.17
sprightly;0.06
stability;0.16
stabilize;0.06
stable;0.04
stainless;0.09
standout;0.1
state-of-the-art;0.01
stately;0.08
statuesque;0.01
staunch;0.18
staunchly;0.07
staunchness;0.02
steadfast;0.2
steadfastly;0.14
steadfastness;0.19
steadiest;0.15
steadiness;0.05
steady;0.17
stellar;0.11
stellarly;0.12
stimulate;0.19
stimulates;0
stimulating;0.07
stimulative;0.16
stirringly;0.06
straighten;0.1
straightforward;0.12
streamlined;0.07
striking;0.02
strikingly;0.06
striving;0.14
strong;0.14
stronger;0.19
strongest;0.04
stunned;0.14
stunning;0.14
stunningly;0.16
stupendous;0.18
stupendously;0.11
sturdier;0.08
sturdy;0.2
stylish;0.04
stylishly;0.1
stylized;0.02
suave;0.14
suavely;0.14
sublime;0.14
subsidize;0.17
subsidized;0.17
subsidizes;0.04
subsidizing;0.06
substantive;0.08
succeed;0.08
succeeded;0.01
succeeding;0.12
succeeds;0.01
succes;0.19
success;0.15
successes;0.14
successful;0.2
successfully;0.17
suffice;0.01
sufficed;0.06
suffices;0.04
sufficient;0.09
sufficiently;0.1
suitable;0.13
sumptuous;0.06
sumptuously;0.09
sumptuousness;0.03
super;0.14
superb;0.17
superbly;0.15
superior;0.16
superiority;0.2
supple;0.1
support;0.18
supported;0.1
supporter;0.16
supporting;0.09
supportive;0.02
supports;0.18
supremacy;0.13
supreme;0.18
supremely;0.07
supurb;0.07
supurbly;0.05
surmount;0.12
surpass;0.01
surreal;0.08
survival;0.05
survivor;0.04
sustainability;0.08
sustainable;0.13
swank;0.2
swankier;0.14
swankiest;0.11
swanky;0.06
sweeping;0.08
sweet;0.01
sweeten;0.04
sweetheart;0.05
sweetly;0.18
sweetness;0.16
swift;0.03
swiftness;0.07
talent;0.01
talented;0.13
talents;0
tantalize;0.12
tantalizing;0.09
tantalizingly;0.02
tempt;0.09
tempting;0.01
temptingly;0.11
tenacious;0.14
tenaciously;0.14
tenacity;0.03
tender;0.03
tenderly;0.05
terrific;0.12
terrifically;0.04
thank;0.15
thankful;0.1
thinner;0.1
thoughtful;0.07
thoughtfully;0.04
thoughtfulness;0.08
thrift;0.05
thrifty;0.13
thrill;0.08
thrilled;0.08
thrilling;0.17
thrillingly;0.03
thrills;0.04
thrive;0.2
thriving;0.07
thumb-up;0.05
thumbs-up;0.08
tickle;0.04
tidy;0.16
time-honored;0.13
timely;0.11
tingle;0.1
titillate;0.19
titillating;0.03
titillatingly;0.19
togetherness;0.1
tolerable;0.01
toll-free;0.18
top;0.13
top-notch;0.03
top-quality;0.1
topnotch;0.16
tops;0.09
tough;0.08
tougher;0.04
toughest;0.09
traction;0.1
