Nome;Valore
autonomous;0.87
available;0.72
aver;0.86
avid;0.91
avidly;0.76
award;0.94
awarded;0.77
awards;0.91
awe;0.9
awed;0.91
awesome;0.96
awesomely;0.95
awesomeness;0.77
awestruck;0.8
awsome;0.79
backbone;0.86
balanced;0.8
bargain;0.82
beauteous;0.98
beautiful;0.87
beautifullly;0.73
beautifully;0.83
beautify;0.97
beauty;0.92
beckon;0.81
beckoned;0.98
beckoning;0.91
beckons;0.85
believable;0.77
believeable;0.96
beloved;0.82
benefactor;0.9
beneficent;0.81
beneficial;0.83
beneficially;0.93
beneficiary;0.82
benefit;0.78
benefits;0.74
benevolence;0.99
benevolent;0.96
benifits;0.84
best;0.77
best-known;0.93
best-performing;0.85
best-selling;0.79
better;0.99
better-known;0.94
better-than-expected;0.78
beutifully;0.71
blameless;0.97
bless;0.84
blessing;0.79
bliss;0.8
blissful;0.98
blissfully;0.9
blithe;0.77
blockbuster;0.99
bloom;0.86
blossom;0.82
bolster;0.9
bonny;0.72
bonus;0.95
bonuses;0.9
boom;0.92
booming;0.77
boost;0.84
boundless;0.74
bountiful;0.99
brainiest;0.88
brainy;0.78
brand-new;0.83
brave;0.79
bravery;0.7
bravo;0.74
breakthrough;0.76
breakthroughs;0.75
breathlessness;0.84
breathtaking;0.84
breathtakingly;0.95
breeze;0.99
bright;0.78
brighten;0.84
brighter;1
brightest;0.79
brilliance;0.91
brilliances;0.89
brilliant;0.83
brilliantly;0.92
brisk;0.76
brotherly;0.73
bullish;0.75
buoyant;0.73
cajole;0.87
calm;0.82
calming;0.71
calmness;0.89
capability;0.83
capable;0.76
capably;0.86
captivate;0.82
captivating;0.88
carefree;0.76
cashback;0.96
cashbacks;0.99
catchy;0.79
celebrate;0.87
celebrated;1
celebration;0.84
celebratory;0.94
champ;0.84
champion;0.87
charisma;0.78
charismatic;0.83
charitable;0.72
charm;0.71
charming;0.93
charmingly;0.72
chaste;0.78
cheaper;0.94
cheapest;0.87
cheer;0.93
cheerful;0.74
cheery;0.8
cherish;0.79
cherished;0.77
cherub;0.91
chic;0.82
chivalrous;0.73
chivalry;0.72
civility;0.91
civilize;0.71
clarity;0.75
classic;0.8
classy;0.92
clean;0.83
cleaner;0.84
cleanest;0.72
cleanliness;0.89
cleanly;0.71
clear;0.73
clear-cut;0.8
cleared;0.95
clearer;0.95
clearly;0.84
clears;0.98
clever;0.89
cleverly;0.99
cohere;0.97
coherence;0.99
coherent;0.96
cohesive;0.71
colorful;0.96
comely;0.84
comfort;0.87
comfortable;0.8
comfortably;0.91
comforting;0.73
comfy;0.85
commend;0.81
commendable;0.8
commendably;0.76
commitment;0.99
commodious;0.81
compact;0.83
compactly;0.81
compassion;0.73
compassionate;0.93
compatible;0.84
competitive;0.8
complement;0.84
complementary;0.88
complemented;0.77
complements;0.92
compliant;0.97
compliment;0.92
complimentary;0.96
comprehensive;0.95
conciliate;0.84
conciliatory;0.78
concise;0.88
confidence;0.8
confident;0.88
congenial;0.88
congratulate;0.88
congratulation;0.85
congratulations;0.73
congratulatory;0.72
conscientious;0.87
considerate;0.93
consistent;0.88
consistently;0.76
constructive;0.94
consummate;0.73
contentment;0.75
continuity;0.83
contrasty;0.74
contribution;0.89
convenience;0.84
convenient;0.96
conveniently;0.75
convience;0.76
convienient;0.84
convient;0.9
convincing;0.95
convincingly;0.72
cool;0.83
coolest;0.86
cooperative;0.89
cooperatively;0.87
cornerstone;0.75
correct;0.85
correctly;0.86
cost-effective;0.92
cost-saving;0.88
counter-attack;0.99
counter-attacks;0.71
courage;0.78
courageous;0.71
courageously;0.76
courageousness;0.77
courteous;0.77
courtly;0.94
covenant;0.76
cozy;0.93
creative;0.9
credence;0.84
credible;0.84
crisp;0.94
crisper;0.75
cure;0.91
cure-all;0.82
cushy;0.71
cute;0.7
cuteness;0.92
danke;0.98
danken;0.7
daring;0.74
daringly;0.76
darling;0.99
dashing;0.89
dauntless;0.81
dawn;0.99
dazzle;0.84
dazzled;0.88
dazzling;0.96
dead-cheap;0.89
dead-on;0.72
decency;0.86
decent;0.91
decisive;0.8
decisiveness;0.82
dedicated;0.83
defeat;0.93
defeated;0.85
defeating;0.74
defeats;0.76
defender;0.72
deference;0.85
deft;0.82
deginified;0.73
delectable;0.97
delicacy;0.71
delicate;0.85
delicious;0.77
delight;0.72
delighted;0.96
delightful;0.87
delightfully;0.92
delightfulness;0.96
dependable;0.78
dependably;0.76
deservedly;0.83
deserving;0.76
desirable;0.89
desiring;0.9
desirous;0.88
destiny;0.96
detachable;0.93
devout;0.88
dexterous;0.77
dexterously;0.76
dextrous;0.9
dignified;0.91
dignify;0.93
dignity;0.79
diligence;0.88
diligent;0.97
diligently;0.78
diplomatic;0.93
dirt-cheap;0.94
distinction;0.95
distinctive;0.73
distinguished;0.94
diversified;0.71
divine;0.86
divinely;0.95
dominate;0.83
dominated;0.99
dominates;0.86
dote;0.73
dotingly;0.85
doubtless;0.99
dreamland;0.76
dumbfounded;0.91
dumbfounding;0.95
dummy-proof;0.88
durable;0.75
dynamic;0.75
eager;0.93
eagerly;0.72
eagerness;0.75
earnest;0.9
earnestly;0.82
earnestness;0.84
ease;0.76
eased;0.98
eases;0.71
easier;0.81
easiest;0.99
easiness;0.74
easing;0.98
easy;0.79
easy-to-use;0.86
easygoing;0.94
ebullience;0.74
ebullient;0.91
ebulliently;0.99
ecenomical;0.79
economical;0.98
ecstasies;0.94
ecstasy;0.87
ecstatic;0.88
ecstatically;0.92
edify;0.84
educated;0.97
effective;0.84
effectively;0.82
effectiveness;0.82
effectual;0.76
efficacious;0.75
efficient;0.92
efficiently;0.83
effortless;0.97
effortlessly;0.79
effusion;0.93
effusive;0.98
effusively;0.96
effusiveness;0.96
elan;0.91
elate;0.94
elated;0.99
elatedly;0.95
elation;0.89
electrify;0.81
elegance;0.98
elegant;0.71
elegantly;0.76
elevate;0.75
elite;0.84
eloquence;0.86
eloquent;0.73
eloquently;0.89
embolden;0.9
eminence;0.9
eminent;0.74
empathize;0.81
empathy;0.9
empower;0.8
empowerment;0.99
enchant;0.98
enchanted;0.9
enchanting;0.78
enchantingly;0.91
encourage;0.85
encouragement;0.96
encouraging;0.78
encouragingly;0.93
endear;0.72
endearing;0.9
endorse;0.84
endorsed;0.96
endorsement;0.85
endorses;0.91
endorsing;0.79
energetic;1
energize;0.73
energy-efficient;0.82
energy-saving;0.99
engaging;0.91
engrossing;0.78
enhance;0.75
enhanced;0.8
enhancement;0.95
enhances;0.98
enjoy;0.76
enjoyable;0.79
enjoyably;0.99
enjoyed;0.85
enjoying;0.71
enjoyment;0.88
enjoys;0.74
enlighten;0.71
enlightenment;0.94
enliven;0.85
ennoble;0.74
enough;0.89
enrapt;0.94
enrapture;0.89
enraptured;0.94
enrich;0.72
enrichment;0.74
enterprising;0.92
entertain;0.81
entertaining;0.71
entertains;0.73
enthral;0.86
enthrall;0.97
enthralled;0.88
enthuse;0.8
enthusiasm;0.79
enthusiast;0.73
enthusiastic;0.73
enthusiastically;0.79
entice;0.91
enticed;0.96
enticing;0.99
enticingly;0.83
entranced;0.93
entrancing;0.9
entrust;0.82
enviable;0.78
enviably;0.81
envious;0.83
enviously;1
enviousness;0.88
envy;0.95
equitable;0.74
ergonomical;0.97
err-free;0.72
erudite;0.7
ethical;0.7
eulogize;0.97
euphoria;0.81
euphoric;0.78
euphorically;0.85
evaluative;0.71
evenly;0.99
eventful;0.79
everlasting;0.83
evocative;0.92
exalt;0.94
exaltation;0.88
exalted;0.79
exaltedly;0.72
exalting;0.78
exaltingly;0.94
examplar;0.86
examplary;0.76
excallent;0.87
exceed;0.83
exceeded;1
exceeding;0.99
exceedingly;0.71
exceeds;0.95
excel;0.89
exceled;0.92
excelent;0.77
excellant;0.7
excelled;0.84
excellence;0.73
excellency;0.73
excellent;0.84
excellently;0.83
excels;0.93
exceptional;0.74
exceptionally;0.87
excite;0.99
excited;0.71
excitedly;0.96
excitedness;0.88
excitement;0.94
excites;0.96
exciting;0.86
excitingly;0.97
exellent;0.71
exemplar;0.92
exemplary;0.95
exhilarate;0.96
exhilarating;0.75
exhilaratingly;0.8
exhilaration;0.76
exonerate;0.7
expansive;0.92
expeditiously;0.82
expertly;0.92
exquisite;0.99
exquisitely;0.87
extol;0.81
extoll;0.9
extraordinarily;0.86
extraordinary;0.98
exuberance;0.96
exuberant;0.76
exuberantly;0.78
exult;0.79
exultant;0.98
exultation;0.93
exultingly;0.89
eye-catch;0.8
eye-catching;0.73
eyecatch;0.7
eyecatching;0.75
fabulous;0.92
fabulously;0.89
facilitate;0.84
fair;0.86
fairly;0.98
fairness;0.93
faith;0.86
faithful;0.71
faithfully;0.72
faithfulness;0.78
fame;0.92
famed;0.72
famous;0.92
famously;0.74
fancier;0.73
fancinating;0.77
fancy;0.89
fanfare;0.93
fans;0.71
fantastic;0.93
fantastically;0.75
fascinate;0.95
fascinating;0.74
fascinatingly;1
fascination;0.73
fashionable;0.91
fashionably;0.76
fast;0.84
fast-growing;0.93
fast-paced;0.97
faster;0.83
fastest;0.95
fastest-growing;0.81
faultless;0.77
fav;0.82
fave;0.9
favor;0.89
favorable;0.81
favored;0.83
favorite;0.93
favorited;0.82
favour;0.8
fearless;0.82
fearlessly;0.95
feasible;0.84
feasibly;0.71
feat;0.94
feature-rich;0.91
fecilitous;0.79
feisty;0.85
felicitate;0.85
felicitous;0.97
felicity;0.89
fertile;0.79
fervent;0.99
fervently;0.98
fervid;0.7
fervidly;0.77
fervor;0.89
festive;0.72
fidelity;0.87
fiery;0.99
fine;0.93
fine-looking;0.94
finely;0.74
finer;0.97
finest;0.93
firmer;0.76
first-class;0.85
first-in-class;0.98
first-rate;0.93
flashy;0.91
flatter;0.81
flattering;0.88
flatteringly;0.76
flawless;0.8
flawlessly;0.75
flexibility;0.92
flexible;0.91
flourish;0.87
flourishing;0.84
fluent;0.87
flutter;0.84
fond;0.92
fondly;0.92
fondness;0.81
foolproof;0.92
foremost;0.87
foresight;0.76
formidable;0.92
fortitude;0.8
fortuitous;0.79
fortuitously;0.76
fortunate;0.74
fortunately;0.71
fortune;0.98
fragrant;0.71
free;0.94
freed;0.85
freedom;0.76
freedoms;0.84
fresh;0.92
fresher;0.91
freshest;0.77
friendliness;0.71
friendly;0.91
frolic;0.71
frugal;0.89
fruitful;0.81
ftw;0.93
fulfillment;0.98
fun;0.93
futurestic;0.72
futuristic;1
gaiety;0.82
gaily;0.75
gain;0.83
gained;0.75
gainful;0.89
gainfully;0.9
gaining;0.78
gains;0.9
gallant;0.95
gallantly;0.8
galore;0.99
geekier;0.91
geeky;0.92
gem;0.71
gems;0.74
generosity;0.72
generous;0.84
generously;0.7
genial;0.91
genius;0.88
gentle;0.91
gentlest;0.89
genuine;0.99
gifted;0.88
glad;0.81
gladden;0.73
gladly;0.91
gladness;0.75
glamorous;0.95
glee;0.96
gleeful;0.91
gleefully;0.77
glimmer;0.74
glimmering;0.86
glisten;0.87
glistening;0.91
glitter;0.81
glitz;0.75
glorify;0.89
glorious;0.83
gloriously;0.96
glory;0.84
glow;0.89
glowing;0.86
glowingly;0.86
god-given;1
god-send;0.83
godlike;0.79
godsend;0.95
gold;0.84
golden;0.75
good;0.79
goodly;0.75
goodness;0.72
goodwill;0.71
goood;0.71
gooood;0.95
gorgeous;0.78
gorgeously;0.73
grace;0.81
graceful;0.89
gracefully;0.71
gracious;0.98
graciously;0.93
graciousness;0.84
grand;0.79
grandeur;0.94
grateful;0.83
gratefully;0.76
gratification;0.94
gratified;0.73
gratifies;0.71
gratify;0.8
gratifying;0.74
gratifyingly;0.98
gratitude;0.83
great;0.93
greatest;0.95
greatness;0.81
grin;0.7
groundbreaking;0.96
guarantee;0.91
guidance;0.89
guiltless;0.91
gumption;0.92
gush;0.86
gusto;0.87
gutsy;0.86
hail;0.72
halcyon;0.86
hale;0.77
hallmark;0.72
hallmarks;0.86
hallowed;0.75
handier;0.82
handily;0.77
hands-down;0.89
handsome;0.78
handsomely;0.98
handy;0.73
happier;0.95
happily;0.8
happiness;0.82
happy;0.91
hard-working;0.96
hardier;0.87
hardy;0.83
harmless;0.85
harmonious;0.93
harmoniously;0.92
harmonize;0.85
harmony;0.81
headway;0.89
heal;0.99
healthful;0.9
healthy;0.97
hearten;0.79
heartening;0.99
heartfelt;0.97
heartily;0.84
heartwarming;0.95
heaven;0.75
heavenly;0.87
helped;0.86
helpful;0.74
helping;0.81
hero;0.93
heroic;0.94
heroically;0.99
heroine;0.81
heroize;0.71
heros;0.93
high-quality;0.99
high-spirited;0.76
hilarious;0.8
holy;1
homage;0.95
honest;0.99
honesty;0.85
honor;0.83
honorable;0.94
honored;0.73
honoring;0.92
hooray;0.98
hopeful;0.73
hospitable;1
hot;0.72
hotcake;0.79
hotcakes;0.71
hottest;0.76
hug;0.98
humane;0.71
humble;0.78
humility;0.72
humor;0.76
humorous;0.86
humorously;0.99
humour;0.74
humourous;0.71
ideal;0.72
idealize;0.78
ideally;0.99
idol;0.99
idolize;0.72
idolized;0.76
idyllic;0.97
illuminate;0.93
illuminati;0.87
illuminating;0.94
illumine;0.74
illustrious;0.97
ilu;0.8
imaculate;0.71
imaginative;0.95
immaculate;0.95
immaculately;0.73
immense;0.83
impartial;0.87
impartiality;0.84
impartially;0.93
impassioned;0.78
impeccable;0.81
impeccably;0.75
important;0.75
impress;0.74
impressed;0.78
impresses;0.94
impressive;0.74
impressively;0.91
impressiveness;0.74
improve;0.95
improved;0.9
improvement;0.92
improvements;0.85
improves;0.82
improving;0.75
incredible;0.79
incredibly;0.85
indebted;0.79
individualized;0.95
indulgence;0.87
indulgent;0.89
industrious;0.73
inestimable;0.93
inestimably;0.98
inexpensive;0.93
infallibility;0.98
infallible;0.71
infallibly;0.92
influential;0.85
ingenious;0.84
ingeniously;0.88
ingenuity;0.96
ingenuous;0.77
ingenuously;0.71
innocuous;0.8
innovation;0.83
innovative;0.9
inpressed;0.95
insightful;0.71
insightfully;0.74
inspiration;0.71
inspirational;0.9
inspire;0.72
inspiring;0.81
instantly;1
instructive;0.98
instrumental;0.75
integral;0.82
integrated;0.88
intelligence;0.93
intelligent;0.99
intelligible;0.87
interesting;0.93
interests;0.71
intimacy;0.82
intimate;0.86
intricate;0.77
intrigue;0.97
intriguing;0.73
intriguingly;0.8
intuitive;0.81
invaluable;0.96
invaluablely;0.79
inventive;0.74
invigorate;0.82
invigorating;0.81
invincibility;0.88
invincible;0.81
inviolable;0.93
inviolate;0.91
invulnerable;0.94
irreplaceable;0.82
irreproachable;0.89
irresistible;0.95
irresistibly;0.86
issue-free;0.79
jaw-droping;0.76
jaw-dropping;0.72
jollify;0.97
jolly;0.9
jovial;0.83
joy;0.85
joyful;0.91
joyfully;0.83
joyous;0.88
joyously;0.98
jubilant;0.78
jubilantly;0.95
jubilate;1
jubilation;0.81
jubiliant;0.79
judicious;0.97
justly;0.9
keen;0.76
keenly;0.99
keenness;0.88
kid-friendly;1
kindliness;0.78
kindly;0.75
kindness;0.9
knowledgeable;0.99
kudos;0.92
large-capacity;0.7
laud;0.8
laudable;0.97
laudably;0.71
lavish;0.83
lavishly;0.84
law-abiding;0.75
lawful;0.95
lawfully;0.76
lead;0.98
leading;0.92
leads;0.73
lean;0.98
led;0.76
legendary;0.92
leverage;0.71
levity;0.98
liberate;0.99
liberation;0.75
liberty;0.93
lifesaver;0.94
light-hearted;0.92
lighter;0.79
likable;0.92
like;0.83
liked;0.82
likes;0.76
liking;0.88
lionhearted;0.98
lively;0.86
logical;0.77
long-lasting;0.98
lovable;0.82
lovably;0.86
love;0.88
loved;0.84
loveliness;0.79
lovely;0.88
lover;0.99
loves;1
loving;0.78
low-cost;0.78
low-price;0.74
low-priced;0.86
low-risk;0.72
lower-priced;0.88
loyal;0.9
loyalty;0.83
lucid;0.93
lucidly;0.9
luck;0.91
luckier;0.74
luckiest;0.9
luckiness;0.79
lucky;0.93
lucrative;0.71
luminous;0.82
lush;0.96
luster;0.76
lustrous;0.76
luxuriant;0.93
luxuriate;0.89
luxurious;0.99
luxuriously;0.75
luxury;0.88
lyrical;0.73
magic;0.94
magical;0.95
magnanimous;0.73
magnanimously;0.96
magnificence;0.97
magnificent;0.9
magnificently;0.9
majestic;0.74
majesty;0.91
manageable;0.71
maneuverable;0.82
marvel;0.87
marveled;0.79
marvelled;0.99
marvellous;0.92
marvelous;0.91
marvelously;0.74
marvelousness;0.93
marvels;0.78
master;0.83
masterful;0.83
masterfully;0.94
masterpiece;0.75
masterpieces;0.79
masters;0.81
mastery;0.89
matchless;0.94
mature;0.75
maturely;0.93
maturity;0.87
meaningful;0.95
memorable;0.71
merciful;1
mercifully;0.71
mercy;0.97
merit;0.86
meritorious;0.85
merrily;0.72
merriment;0.92
merriness;0.8
merry;0.96
mesmerize;0.78
mesmerized;0.8
mesmerizes;0.79
mesmerizing;1
mesmerizingly;0.86
meticulous;0.97
meticulously;0.8
mightily;0.78
mighty;0.72
mind-blowing;0.96
miracle;0.84
miracles;0.91
miraculous;0.75
miraculously;0.98
miraculousness;0.9
modern;0.87
modest;0.73
modesty;0.9
momentous;0.95
monumental;0.91
monumentally;0.98
morality;0.94
motivated;0.86
multi-purpose;1
navigable;0.94
neat;0.92
neatest;0.83
neatly;0.79
nice;0.95
nicely;0.88
nicer;0.75
nicest;0.75
nifty;0.92
nimble;0.95
noble;0.83
nobly;0.8
noiseless;0.98
non-violence;0.77
non-violent;0.74
notably;0.99
noteworthy;0.94
nourish;0.79
nourishing;0.74
nourishment;0.81
novelty;0.94
nurturing;0.94
oasis;0.77
obsession;0.8
obsessions;0.86
obtainable;0.81
openly;0.86
openness;0.96
optimal;0.92
optimism;0.96
optimistic;0.95
opulent;0.7
orderly;0.76
originality;0.91
outdo;0.94
outdone;0.92
outperform;0.97
outperformed;0.8
outperforming;0.88
outperforms;0.87
outshine;0.83
outshone;0.86
outsmart;0.73
outstanding;0.99
outstandingly;0.7
outstrip;0.89
outwit;0.92
ovation;0.84
overjoyed;0.72
overtake;0.84
overtaken;0.87
overtakes;0.78
overtaking;0.98
overtook;0.94
overture;0.97
pain-free;0.71
painless;0.94
painlessly;0.75
palatial;0.8
pamper;0.72
pampered;0.74
pamperedly;0.73
pamperedness;0.91
pampers;0.9
panoramic;0.9
paradise;0.75
paramount;0.75
pardon;0.98
passion;0.98
passionate;0.8
passionately;0.85
patience;0.86
patient;0.95
patiently;0.72
patriot;0.71
patriotic;0.9
peace;0.83
peaceable;0.86
peaceful;0.84
peacefully;0.91
peacekeepers;0.79
peach;0.76
peerless;0.94
pep;0.72
pepped;0.85
pepping;0.84
peppy;0.99
peps;0.71
perfect;0.84
perfection;0.88
perfectly;0.99
permissible;0.72
perseverance;0.9
persevere;0.99
personages;0.75
personalized;0.73
phenomenal;0.79
phenomenally;0.75
picturesque;0.82
piety;0.89
pinnacle;0.92
playful;0.94
playfully;0.96
pleasant;0.93
pleasantly;0.8
pleased;0.7
pleases;0.87
pleasing;0.78
pleasingly;0.97
pleasurable;0.94
pleasurably;0.95
pleasure;0.77
plentiful;0.74
pluses;0.92
plush;0.88
plusses;0.8
poetic;0.8
poeticize;0.71
poignant;0.98
poise;0.77
poised;0.81
polished;0.8
polite;0.86
politeness;0.88
popular;0.97
portable;0.79
posh;0.99
positive;0.91
positively;0.81
positives;0.77
powerful;0.84
powerfully;0.73
praise;0.83
praiseworthy;0.81
praising;0.94
pre-eminent;0.84
precious;0.91
precise;0.76
precisely;0.88
preeminent;0.94
prefer;0.73
preferable;0.95
preferably;0.91
prefered;0.85
preferes;0.71
preferring;0.73
prefers;0.88
premier;0.79
prestige;0.84
prestigious;0.86
prettily;0.86
pretty;1
priceless;0.86
pride;0.98
principled;0.98
privilege;0.87
privileged;0.84
prize;0.95
proactive;0.76
problem-free;1
problem-solver;0.76
prodigious;0.72
prodigiously;0.84
prodigy;0.94
productive;0.87
productively;0.95
proficient;0.71
proficiently;0.71
profound;0.75
profoundly;0.92
profuse;0.91
profusion;0.83
progress;1
progressive;0.76
prolific;0.9
prominence;0.98
prominent;0.73
promise;0.91
promised;0.82
promises;0.99
promising;0.73
promoter;0.85
prompt;1
promptly;1
proper;0.89
properly;0.98
propitious;0.99
propitiously;0.83
pros;0.84
prosper;0.85
prosperity;0.76
prosperous;0.99
prospros;0.93
protect;0.78
protection;0.99
protective;0.95
proud;0.93
proven;0.82
proves;0.83
providence;0.78
proving;0.74
prowess;0.91
prudence;0.8
prudent;0.91
prudently;0.83
punctual;0.73
pure;0.89
purify;0.91
purposeful;0.95
quaint;0.91
qualified;0.95
qualify;0.76
quicker;0.94
quiet;0.71
quieter;0.79
radiance;0.76
radiant;0.91
rapid;0.73
rapport;0.74
rapt;0.85
rapture;0.81
raptureous;0.75
raptureously;0.7
rapturous;0.78
rapturously;0.83
rational;0.86
razor-sharp;0.99
reachable;0.9
readable;0.76
readily;0.74
ready;0.75
reaffirm;0.88
reaffirmation;0.81
realistic;0.87
realizable;0.98
reasonable;0.91
reasonably;0.99
reasoned;0.97
reassurance;0.75
reassure;0.87
receptive;0.79
reclaim;0.99
recomend;0.76
recommend;0.73
recommendation;0.87
recommendations;0.9
recommended;0.96
reconcile;0.87
reconciliation;0.82
record-setting;0.73
recover;0.82
recovery;0.76
rectification;0.85
rectify;0.89
rectifying;0.75
redeem;0.71
redeeming;0.79
redemption;0.97
refine;0.78
refined;0.78
refinement;0.94
reform;0.97
reformed;0.79
reforming;0.77
reforms;0.73
refresh;0.73
refreshed;0.76
refreshing;0.74
refund;0.94
refunded;0.88
regal;0.84
regally;0.96
regard;0.93
rejoice;0.8
rejoicing;1
rejoicingly;0.74
rejuvenate;0.96
rejuvenated;0.76
rejuvenating;0.75
relaxed;0.82
relent;0.87
reliable;0.77
reliably;0.99
relief;0.82
relish;0.83
remarkable;0.72
remarkably;0.77
remedy;0.76
remission;0.98
remunerate;0.93
renaissance;0.74
renewed;0.72
renown;0.82
renowned;0.74
replaceable;0.88
reputable;0.8
reputation;0.75
resilient;0.74
resolute;0.9
resound;0.96
resounding;0.94
resourceful;0.84
resourcefulness;0.99
respect;0.97
respectable;0.99
respectful;0.94
respectfully;0.96
respite;0.82
resplendent;0.7
responsibly;0.94
responsive;0.74
restful;0.73
restored;0.83
restructure;0.75
restructured;0.94
restructuring;1
retractable;0.9
revel;0.73
revelation;0.99
revere;0.74
reverence;0.81
reverent;0.92
reverently;0.83
revitalize;0.88
revival;0.91
revive;0.96
revives;0.89
revolutionary;1
revolutionize;0.82
revolutionized;0.94
revolutionizes;0.98
reward;0.77
rewarding;0.87
rewardingly;0.92
rich;0.71
richer;0.72
richly;0.74
richness;0.9
right;0.95
righten;0.83
righteous;0.99
righteously;0.9
righteousness;0.98
rightful;0.83
rightfully;0.98
rightly;0.93
rightness;0.87
risk-free;0.76
robust;0.77
rock-star;0.93
rock-stars;0.82
rockstar;0.76
rockstars;0.79
romantic;0.85
romantically;0.74
romanticize;0.87
roomier;0.9
roomy;0.89
rosy;0.9
safe;0.95
safely;0.9
sagacity;0.92
sagely;0.78
saint;0.84
saintliness;0.85
saintly;0.71
salutary;0.86
salute;0.9
sane;0.85
satisfactorily;0.99
satisfactory;0.76
satisfied;0.91
satisfies;0.93
satisfy;0.8
satisfying;0.95
satisified;1
saver;0.79
savings;0.71
savior;0.91
savvy;0.92
scenic;0.75
seamless;0.7
seasoned;0.92
secure;0.84
securely;0.91
selective;0.85
self-determination;0.74
self-respect;0.72
self-satisfaction;0.77
self-sufficiency;0.9
self-sufficient;0.94
sensation;0.99
sensational;0.77
sensationally;0.85
sensations;0.72
sensible;0.85
sensibly;0.96
sensitive;0.73
serene;0.87
serenity;0.84
sexy;0.9
sharp;0.94
sharper;0.95
sharpest;0.81
shimmering;0.71
shimmeringly;0.99
shine;0.74
shiny;0.74
significant;0.86
silent;0.86
simpler;1
simplest;0.83
simplified;0.83
simplifies;0.8
simplify;0.9
simplifying;0.72
sincere;0.85
sincerely;0.99
sincerity;0.89
skill;0.91
skilled;0.87
skillful;0.93
skillfully;0.77
slammin;0.89
sleek;0.84
slick;0.86
smart;0.93
smarter;0.71
smartest;0.99
smartly;0.87
smile;0.77
smiles;0.75
smiling;0.79
smilingly;0.84
smitten;0.76
smooth;0.98
smoother;0.79
smoothes;0.85
smoothest;0.81
smoothly;0.78
snappy;0.87
snazzy;0.82
sociable;0.99
soft;0.72
softer;0.78
solace;0.97
solicitous;0.72
solicitously;0.91
solid;0.77
solidarity;0.94
soothe;0.82
soothingly;0.75
sophisticated;0.88
soulful;0.81
soundly;0.86
soundness;0.97
spacious;0.8
sparkle;0.83
sparkling;0.95
spectacular;0.88
spectacularly;0.79
speedily;0.76
speedy;0.78
spellbind;0.8
spellbinding;0.94
spellbindingly;0.89
spellbound;0.91
spirited;0.75
spiritual;0.87
splendid;0.84
splendidly;0.92
splendor;0.97
spontaneous;0.7
sporty;0.7
spotless;0.76
sprightly;0.71
stability;0.7
stabilize;0.88
stable;0.95
stainless;0.76
standout;0.95
state-of-the-art;0.71
stately;0.91
statuesque;0.76
staunch;0.73
staunchly;0.7
staunchness;0.92
steadfast;0.86
steadfastly;0.84
steadfastness;0.91
steadiest;0.7
steadiness;0.97
steady;0.83
stellar;0.77
stellarly;0.72
stimulate;0.79
stimulates;0.87
stimulating;0.81
stimulative;0.94
stirringly;0.93
straighten;0.76
straightforward;0.95
streamlined;0.87
striking;0.82
strikingly;0.84
striving;0.7
strong;0.81
stronger;0.83
strongest;0.78
stunned;0.87
stunning;0.94
stunningly;0.97
stupendous;0.88
stupendously;0.78
sturdier;0.94
sturdy;0.73
stylish;0.89
stylishly;0.98
stylized;0.79
suave;0.86
suavely;0.92
sublime;0.79
subsidize;0.9
subsidized;0.99
subsidizes;0.98
subsidizing;0.72
substantive;0.75
succeed;0.99
succeeded;0.77
succeeding;0.85
succeeds;0.78
succes;0.82
success;0.92
successes;0.81
successful;0.98
successfully;0.82
suffice;0.75
sufficed;0.88
suffices;0.82
sufficient;0.88
sufficiently;0.82
suitable;0.86
sumptuous;0.97
sumptuously;1
sumptuousness;0.95
super;0.88
superb;0.94
superbly;0.94
superior;0.88
superiority;0.76
supple;0.71
support;0.94
supported;0.91
supporter;0.84
supporting;0.91
supportive;0.99
supports;0.77
supremacy;0.9
supreme;0.8
supremely;0.92
supurb;0.81
supurbly;0.9
surmount;0.99
surpass;0.74
surreal;0.92
survival;0.95
survivor;0.72
sustainability;0.75
sustainable;0.94
swank;0.84
swankier;0.9
swankiest;0.99
swanky;0.88
sweeping;0.89
sweet;0.86
sweeten;1
sweetheart;0.9
sweetly;0.94
sweetness;0.81
swift;0.97
swiftness;0.75
talent;0.82
talented;0.98
talents;0.86
tantalize;0.8
tantalizing;0.95
tantalizingly;0.71
tempt;0.88
tempting;0.77
temptingly;0.81
tenacious;0.87
tenaciously;0.87
tenacity;0.97
tender;0.91
tenderly;0.84
terrific;0.8
terrifically;0.94
thank;0.93
thankful;0.8
thinner;0.76
thoughtful;0.77
thoughtfully;0.77
thoughtfulness;0.88
thrift;0.74
thrifty;0.92
thrill;0.76
thrilled;0.91
thrilling;0.98
thrillingly;0.9
thrills;0.82
thrive;0.76
thriving;0.89
thumb-up;0.78
thumbs-up;0.8
tickle;0.75
tidy;0.89
time-honored;0.99
timely;0.74
tingle;0.72
titillate;0.72
titillating;0.97
titillatingly;0.87
togetherness;0.86
tolerable;0.84
toll-free;0.71
top;0.92
top-notch;0.96
top-quality;1
topnotch;0.78
tops;0.97
tough;0.72
tougher;0.93
toughest;0.96
traction;0.92
tranquil;0.83
tranquility;0.93
transparent;0.8
treasure;0.91
tremendously;0.89
trendy;0.82
triumph;0.74
triumphal;0.91
triumphant;0.83
triumphantly;0.85
trivially;0.8
trophy;0.85
trouble-free;0.98
