Nome;Valore
astounded;0.27
astounding;0.08
astoundingly;0.17
astutely;0.44
attentive;0.2
attraction;0.04
attractive;0.45
attractively;0.26
attune;0.31
audible;0.26
audibly;0.13
auspicious;0.3
authentic;0.11
authoritative;0.25
autonomous;0.19
available;0.3
aver;0.13
avid;0.22
avidly;0.44
award;0
awarded;0.05
awards;0.18
awe;0.27
awed;0.41
awesome;0.08
awesomely;0.17
awesomeness;0.1
awestruck;0.05
awsome;0.41
backbone;0.3
balanced;0.18
bargain;0.45
beauteous;0.02
beautiful;0.12
beautifullly;0.06
beautifully;0.23
beautify;0.13
beauty;0.32
beckon;0.4
beckoned;0.27
beckoning;0.03
beckons;0.47
believable;0.4
believeable;0.44
beloved;0.31
benefactor;0.32
beneficent;0.21
beneficial;0.19
beneficially;0.13
beneficiary;0.07
benefit;0.17
benefits;0.09
benevolence;0.31
benevolent;0.32
benifits;0.08
best;0.4
best-known;0.35
best-performing;0.15
best-selling;0.12
better;0.26
better-known;0.16
better-than-expected;0.03
beutifully;0.23
blameless;0.5
bless;0.03
blessing;0.07
bliss;0.15
blissful;0.18
blissfully;0.19
blithe;0.43
blockbuster;0.33
bloom;0.1
blossom;0.42
bolster;0.35
bonny;0.07
bonus;0.11
bonuses;0.28
boom;0.37
booming;0.35
boost;0.38
boundless;0.43
bountiful;0.45
brainiest;0.26
brainy;0.36
brand-new;0.02
brave;0.31
bravery;0.26
bravo;0.44
breakthrough;0.02
breakthroughs;0.28
breathlessness;0.15
breathtaking;0.38
breathtakingly;0.43
breeze;0.2
bright;0.49
brighten;0.31
brighter;0.05
brightest;0.34
brilliance;0.23
brilliances;0.03
brilliant;0.29
brilliantly;0.45
brisk;0.49
brotherly;0.24
bullish;0.02
buoyant;0.46
cajole;0.4
calm;0.14
calming;0.22
calmness;0.3
capability;0.26
capable;0.38
capably;0.33
captivate;0.26
captivating;0.12
carefree;0.13
cashback;0.29
cashbacks;0.21
catchy;0.01
celebrate;0.33
celebrated;0.47
celebration;0.21
celebratory;0.21
champ;0.44
champion;0.3
charisma;0.28
charismatic;0.24
charitable;0.48
charm;0.06
charming;0.36
charmingly;0.48
chaste;0.4
cheaper;0.31
cheapest;0.08
cheer;0.43
cheerful;0.19
cheery;0.45
cherish;0.41
cherished;0.43
cherub;0.03
chic;0.19
chivalrous;0.2
chivalry;0.17
civility;0.15
civilize;0.09
clarity;0.27
classic;0.36
classy;0.39
clean;0.08
cleaner;0.02
cleanest;0.44
cleanliness;0
cleanly;0.37
clear;0.49
clear-cut;0.35
cleared;0.41
clearer;0.06
clearly;0.37
clears;0.21
clever;0.39
cleverly;0.01
cohere;0.32
coherence;0.41
coherent;0.32
cohesive;0.23
colorful;0.36
comely;0.29
comfort;0.21
comfortable;0.4
comfortably;0.21
comforting;0.45
comfy;0.39
commend;0.47
commendable;0.34
commendably;0.42
commitment;0.34
commodious;0.37
compact;0.47
compactly;0.01
compassion;0.28
compassionate;0.45
compatible;0.18
competitive;0.27
complement;0.45
complementary;0.31
complemented;0.46
complements;0.19
compliant;0.32
compliment;0.31
complimentary;0.44
comprehensive;0.41
conciliate;0.3
conciliatory;0.09
concise;0.32
confidence;0.48
confident;0.28
congenial;0.31
congratulate;0.22
congratulation;0.25
congratulations;0.34
congratulatory;0.12
conscientious;0.36
considerate;0.33
consistent;0.01
consistently;0.37
constructive;0.02
consummate;0.14
contentment;0.15
continuity;0.12
contrasty;0.31
contribution;0.01
convenience;0.21
convenient;0.39
conveniently;0.26
convience;0.18
convienient;0.25
convient;0.05
convincing;0.5
convincingly;0.01
cool;0.5
coolest;0.16
cooperative;0.24
cooperatively;0.49
cornerstone;0.06
correct;0.08
correctly;0.25
cost-effective;0.16
cost-saving;0.38
counter-attack;0.23
counter-attacks;0.2
courage;0.2
courageous;0.44
courageously;0.1
courageousness;0.02
courteous;0.11
courtly;0.4
covenant;0.29
cozy;0.2
creative;0.23
credence;0.46
credible;0.02
crisp;0.04
crisper;0.14
cure;0.26
cure-all;0.15
cushy;0.08
cute;0.19
cuteness;0.19
danke;0.46
danken;0.29
daring;0.43
daringly;0.37
darling;0.05
dashing;0.03
dauntless;0.2
dawn;0.16
dazzle;0.09
dazzled;0.42
dazzling;0.42
dead-cheap;0.46
dead-on;0.26
decency;0.32
decent;0.16
decisive;0.05
decisiveness;0.34
dedicated;0.15
defeat;0.2
defeated;0.18
defeating;0.11
defeats;0.44
defender;0.07
deference;0.11
deft;0.36
deginified;0.24
delectable;0.3
delicacy;0.14
delicate;0.08
delicious;0.31
delight;0.34
delighted;0.09
delightful;0.33
delightfully;0.13
delightfulness;0.25
dependable;0.45
dependably;0.49
deservedly;0.18
deserving;0.17
desirable;0.21
desiring;0.43
desirous;0.16
destiny;0.39
detachable;0.08
devout;0.26
dexterous;0.36
dexterously;0.42
dextrous;0.37
dignified;0.28
dignify;0.24
dignity;0.01
diligence;0.16
diligent;0.02
diligently;0.4
diplomatic;0.43
dirt-cheap;0.46
distinction;0.09
distinctive;0.32
distinguished;0.03
diversified;0.28
divine;0.02
divinely;0.28
dominate;0.3
dominated;0.34
dominates;0.22
dote;0.12
dotingly;0.18
doubtless;0.41
dreamland;0.39
dumbfounded;0.42
dumbfounding;0.47
dummy-proof;0.38
durable;0.3
dynamic;0.39
eager;0.39
eagerly;0.07
eagerness;0.1
earnest;0.4
earnestly;0.04
earnestness;0.35
ease;0.38
eased;0.3
eases;0.35
easier;0.01
easiest;0.25
easiness;0.32
easing;0.46
easy;0.39
easy-to-use;0.18
easygoing;0.08
ebullience;0.11
ebullient;0.22
ebulliently;0.31
ecenomical;0.03
economical;0.45
ecstasies;0.24
ecstasy;0.38
ecstatic;0.4
ecstatically;0.1
edify;0.21
educated;0.39
effective;0.31
effectively;0.35
effectiveness;0.26
effectual;0.01
efficacious;0.05
efficient;0.33
efficiently;0.42
effortless;0.13
effortlessly;0.26
effusion;0.09
effusive;0.44
effusively;0.46
effusiveness;0.03
elan;0.46
elate;0.1
elated;0.02
elatedly;0.37
elation;0.16
electrify;0.25
elegance;0.42
elegant;0.27
elegantly;0.39
elevate;0.02
elite;0.23
eloquence;0.1
eloquent;0.46
eloquently;0.18
embolden;0.42
eminence;0.37
eminent;0.16
empathize;0.3
empathy;0.12
empower;0.48
empowerment;0.19
enchant;0.31
enchanted;0.44
enchanting;0.34
enchantingly;0.34
encourage;0.47
encouragement;0.05
encouraging;0.47
encouragingly;0.02
endear;0.06
endearing;0.1
endorse;0.06
endorsed;0.16
endorsement;0.3
endorses;0.49
endorsing;0.24
energetic;0.4
energize;0.07
energy-efficient;0.06
energy-saving;0.36
engaging;0.46
engrossing;0.13
enhance;0.32
enhanced;0.08
enhancement;0.44
enhances;0.15
enjoy;0.38
enjoyable;0.23
enjoyably;0.04
enjoyed;0.46
enjoying;0.19
enjoyment;0.05
enjoys;0.37
enlighten;0.19
enlightenment;0.07
enliven;0.42
ennoble;0.29
enough;0.39
enrapt;0.48
enrapture;0.44
enraptured;0.1
enrich;0.02
enrichment;0.09
enterprising;0.38
entertain;0.39
entertaining;0.28
entertains;0.13
enthral;0.39
enthrall;0.19
enthralled;0.46
enthuse;0.22
enthusiasm;0.38
enthusiast;0.31
enthusiastic;0.43
enthusiastically;0.44
entice;0.21
enticed;0.49
enticing;0.39
enticingly;0.35
entranced;0.4
entrancing;0.33
entrust;0.45
enviable;0.27
enviably;0.08
envious;0.2
enviously;0.09
enviousness;0.22
envy;0.25
equitable;0.43
ergonomical;0.33
err-free;0.41
erudite;0.42
ethical;0.25
eulogize;0.15
euphoria;0.43
euphoric;0.27
euphorically;0.22
evaluative;0.15
evenly;0.31
eventful;0.06
everlasting;0.48
evocative;0.17
exalt;0.4
exaltation;0.15
exalted;0.39
exaltedly;0.47
exalting;0.14
exaltingly;0.13
examplar;0.16
examplary;0.28
excallent;0.11
exceed;0.41
exceeded;0.44
exceeding;0.49
exceedingly;0.07
exceeds;0.26
excel;0.44
exceled;0.12
excelent;0.46
excellant;0.08
excelled;0.34
excellence;0.07
excellency;0.08
excellent;0.21
excellently;0.05
excels;0.35
exceptional;0.14
exceptionally;0.42
excite;0.41
excited;0.44
excitedly;0.36
excitedness;0.06
excitement;0.04
excites;0.19
exciting;0.12
excitingly;0.19
exellent;0.12
exemplar;0.1
exemplary;0.04
exhilarate;0.38
exhilarating;0.5
exhilaratingly;0.1
exhilaration;0.2
exonerate;0.16
expansive;0.29
expeditiously;0.47
expertly;0.33
exquisite;0.15
exquisitely;0.11
extol;0.04
extoll;0.39
extraordinarily;0.12
extraordinary;0.47
exuberance;0.44
exuberant;0.22
exuberantly;0.21
exult;0.32
exultant;0.04
exultation;0.18
exultingly;0.29
eye-catch;0.34
eye-catching;0.1
eyecatch;0.07
eyecatching;0.24
fabulous;0.21
fabulously;0.26
facilitate;0.27
fair;0.32
fairly;0.42
fairness;0.1
faith;0.05
faithful;0.49
faithfully;0.12
faithfulness;0.04
fame;0.19
famed;0.31
famous;0.31
famously;0.08
fancier;0.14
fancinating;0.37
fancy;0.3
fanfare;0.12
fans;0.17
fantastic;0.09
fantastically;0.01
fascinate;0.1
fascinating;0.42
fascinatingly;0.18
fascination;0.08
fashionable;0.44
fashionably;0.29
fast;0.2
fast-growing;0.02
fast-paced;0.15
faster;0.29
fastest;0.13
fastest-growing;0.13
faultless;0.44
fav;0.32
fave;0.26
favor;0.17
favorable;0.5
favored;0.45
favorite;0.35
favorited;0.2
favour;0.06
fearless;0.42
fearlessly;0.48
feasible;0.31
feasibly;0.49
feat;0.4
feature-rich;0.43
fecilitous;0.47
feisty;0.44
felicitate;0.01
felicitous;0.03
felicity;0.32
fertile;0.4
fervent;0.3
fervently;0.44
fervid;0.33
fervidly;0.28
fervor;0.42
festive;0.11
fidelity;0.15
fiery;0.01
fine;0.3
fine-looking;0.39
finely;0.46
finer;0.15
finest;0.44
firmer;0.41
first-class;0.22
first-in-class;0.39
first-rate;0.46
flashy;0.37
flatter;0.42
flattering;0.47
flatteringly;0.22
flawless;0.02
flawlessly;0.39
flexibility;0.17
flexible;0.48
flourish;0.21
flourishing;0.25
fluent;0.11
flutter;0.43
fond;0.37
fondly;0.23
fondness;0.3
foolproof;0.44
foremost;0.3
foresight;0.43
formidable;0.04
fortitude;0.36
fortuitous;0.13
fortuitously;0.03
fortunate;0.44
fortunately;0.19
fortune;0.37
fragrant;0.36
free;0.41
freed;0.21
freedom;0.35
freedoms;0.25
fresh;0.21
fresher;0.06
freshest;0.17
friendliness;0.29
friendly;0.25
frolic;0.41
frugal;0.5
fruitful;0.07
ftw;0.15
fulfillment;0.13
fun;0.12
futurestic;0.27
futuristic;0.47
gaiety;0.02
gaily;0.11
gain;0.44
gained;0.32
gainful;0.13
gainfully;0.24
gaining;0.25
gains;0.45
gallant;0.05
gallantly;0.22
galore;0.44
geekier;0.23
geeky;0.37
gem;0.07
gems;0.48
generosity;0.22
generous;0.49
generously;0.39
genial;0.21
genius;0.35
gentle;0.11
gentlest;0.37
genuine;0.09
gifted;0.42
glad;0.25
gladden;0.4
gladly;0.31
gladness;0.24
glamorous;0.05
glee;0.43
gleeful;0.5
gleefully;0.15
glimmer;0.13
glimmering;0.43
glisten;0.05
glistening;0.26
glitter;0.49
glitz;0.45
glorify;0.36
glorious;0.48
gloriously;0.43
glory;0.01
glow;0.48
glowing;0.2
glowingly;0.38
god-given;0.04
god-send;0.3
godlike;0.38
godsend;0.12
gold;0.42
golden;0.35
good;0.3
goodly;0
goodness;0.02
goodwill;0.3
goood;0.01
gooood;0.3
gorgeous;0.06
gorgeously;0.43
grace;0.26
graceful;0.46
gracefully;0.48
gracious;0.26
graciously;0.23
graciousness;0.2
grand;0.12
grandeur;0.12
grateful;0.3
gratefully;0.42
gratification;0.44
gratified;0.39
gratifies;0.02
gratify;0.36
gratifying;0.07
gratifyingly;0.23
gratitude;0.3
great;0.11
greatest;0.45
greatness;0.46
grin;0.24
groundbreaking;0.08
guarantee;0.14
guidance;0.22
guiltless;0.37
gumption;0.2
gush;0.28
gusto;0.17
gutsy;0.25
hail;0.49
halcyon;0.28
hale;0.12
hallmark;0.02
hallmarks;0.4
hallowed;0.2
handier;0.44
handily;0.44
hands-down;0.39
handsome;0.02
handsomely;0.35
handy;0.27
happier;0.34
happily;0.36
happiness;0.42
happy;0.12
hard-working;0.36
hardier;0.17
hardy;0.37
harmless;0.43
harmonious;0.11
harmoniously;0.38
harmonize;0.41
harmony;0.37
headway;0.38
heal;0.24
healthful;0.38
healthy;0.36
hearten;0
heartening;0.28
heartfelt;0.02
heartily;0.08
heartwarming;0.04
heaven;0.25
heavenly;0.45
helped;0.34
helpful;0.1
helping;0.48
hero;0.5
heroic;0.07
heroically;0.3
heroine;0.26
heroize;0.26
heros;0.11
high-quality;0.23
high-spirited;0.37
hilarious;0.07
holy;0.41
homage;0.28
honest;0.29
honesty;0.35
honor;0
honorable;0.19
honored;0.15
honoring;0.4
hooray;0.41
hopeful;0.12
hospitable;0.23
hot;0.49
hotcake;0.24
hotcakes;0.45
hottest;0.35
hug;0.26
humane;0.46
humble;0.09
humility;0.08
humor;0.1
humorous;0.16
humorously;0.08
humour;0.49
humourous;0.31
ideal;0.39
idealize;0.33
ideally;0.42
idol;0.08
idolize;0.01
idolized;0.03
idyllic;0.44
illuminate;0.44
illuminati;0.06
illuminating;0.4
illumine;0.1
illustrious;0.31
ilu;0.39
imaculate;0.19
imaginative;0.17
immaculate;0.2
immaculately;0.19
immense;0.26
impartial;0.06
impartiality;0.07
impartially;0.06
impassioned;0.34
impeccable;0.5
impeccably;0.27
important;0.13
impress;0.2
impressed;0.45
impresses;0.46
impressive;0.45
impressively;0.2
impressiveness;0.35
improve;0.04
improved;0.13
improvement;0.1
improvements;0.44
improves;0.37
improving;0.14
incredible;0.45
incredibly;0.19
indebted;0.01
individualized;0.19
indulgence;0.39
indulgent;0.03
industrious;0.27
inestimable;0.16
inestimably;0.4
inexpensive;0.26
infallibility;0.07
infallible;0.14
infallibly;0.32
influential;0.15
ingenious;0.24
ingeniously;0.14
ingenuity;0.13
ingenuous;0.47
ingenuously;0.21
innocuous;0.12
innovation;0.4
innovative;0.24
inpressed;0.05
insightful;0.04
insightfully;0.31
inspiration;0.07
inspirational;0.2
inspire;0.34
inspiring;0.15
instantly;0.47
instructive;0.28
instrumental;0.19
integral;0.03
integrated;0.46
intelligence;0.06
intelligent;0.35
intelligible;0.14
interesting;0.1
interests;0.43
intimacy;0.13
intimate;0.4
intricate;0.11
intrigue;0.36
intriguing;0.03
intriguingly;0.44
intuitive;0.39
invaluable;0.41
invaluablely;0.25
inventive;0.35
invigorate;0.18
invigorating;0.48
invincibility;0.46
invincible;0.1
inviolable;0.32
inviolate;0.35
invulnerable;0.35
irreplaceable;0.27
irreproachable;0.17
irresistible;0.46
irresistibly;0.39
issue-free;0.12
jaw-droping;0.24
jaw-dropping;0.37
jollify;0
jolly;0.36
jovial;0.41
joy;0.46
joyful;0.47
joyfully;0.15
joyous;0.07
joyously;0.04
jubilant;0.01
jubilantly;0.44
jubilate;0.04
jubilation;0.19
jubiliant;0.13
judicious;0.35
justly;0.11
keen;0.42
keenly;0.22
keenness;0.28
kid-friendly;0.44
kindliness;0.17
kindly;0.47
kindness;0.33
knowledgeable;0.02
kudos;0.36
large-capacity;0.21
laud;0.43
laudable;0.25
laudably;0.12
lavish;0.46
lavishly;0.36
law-abiding;0.38
lawful;0.3
lawfully;0.47
lead;0.27
leading;0.33
leads;0.38
lean;0.42
led;0.15
legendary;0.17
leverage;0.34
levity;0.42
liberate;0.04
liberation;0.36
liberty;0.47
lifesaver;0.21
light-hearted;0.14
lighter;0.08
likable;0.01
like;0.02
liked;0.43
likes;0.47
liking;0.45
lionhearted;0.05
lively;0.21
logical;0.24
long-lasting;0.41
lovable;0.22
lovably;0.39
love;0.35
loved;0.49
loveliness;0.49
lovely;0.35
lover;0.02
loves;0.47
loving;0.11
low-cost;0.24
low-price;0.48
low-priced;0.25
low-risk;0.27
lower-priced;0.38
loyal;0.01
loyalty;0.23
lucid;0.05
lucidly;0.44
luck;0.16
luckier;0.3
luckiest;0.04
luckiness;0.42
lucky;0.33
lucrative;0.3
luminous;0.15
lush;0.41
luster;0.04
lustrous;0.35
luxuriant;0.36
luxuriate;0.46
luxurious;0.21
luxuriously;0.03
luxury;0.37
lyrical;0.04
magic;0.27
magical;0.21
magnanimous;0.25
magnanimously;0.11
magnificence;0.42
magnificent;0.02
magnificently;0.28
majestic;0.45
majesty;0.07
manageable;0.16
maneuverable;0.11
marvel;0.31
marveled;0.31
marvelled;0.21
marvellous;0.27
marvelous;0.46
marvelously;0.15
marvelousness;0.37
marvels;0.24
master;0.34
masterful;0.32
masterfully;0.25
masterpiece;0.14
masterpieces;0.18
masters;0.32
mastery;0.34
matchless;0.17
mature;0.2
maturely;0.12
maturity;0.03
meaningful;0.43
memorable;0.43
merciful;0.2
mercifully;0.15
mercy;0.48
merit;0.32
meritorious;0.16
merrily;0.44
merriment;0.15
merriness;0.35
merry;0.03
mesmerize;0.31
mesmerized;0.4
mesmerizes;0.1
mesmerizing;0.49
mesmerizingly;0.21
meticulous;0.12
meticulously;0.4
mightily;0.37
mighty;0.21
mind-blowing;0.26
miracle;0.11
miracles;0.19
miraculous;0.15
miraculously;0.41
miraculousness;0.49
modern;0.12
modest;0.09
modesty;0.41
momentous;0.37
monumental;0.15
monumentally;0.26
morality;0.44
motivated;0.23
multi-purpose;0.33
navigable;0.02
neat;0.38
neatest;0.49
neatly;0.08
nice;0.46
nicely;0.27
nicer;0.05
nicest;0.28
nifty;0.01
nimble;0.41
noble;0.14
nobly;0.07
noiseless;0.11
non-violence;0.02
non-violent;0.06
notably;0.22
noteworthy;0.22
nourish;0.15
nourishing;0.16
nourishment;0.36
novelty;0.08
nurturing;0.18
oasis;0.1
obsession;0.29
obsessions;0.2
obtainable;0.36
openly;0.26
openness;0.12
optimal;0.08
optimism;0.03
optimistic;0.22
opulent;0.29
orderly;0.37
originality;0.09
outdo;0.25
outdone;0.23
outperform;0.38
outperformed;0.04
outperforming;0.16
outperforms;0.41
outshine;0.23
outshone;0.41
outsmart;0.28
outstanding;0.14
outstandingly;0.22
outstrip;0.29
outwit;0.03
ovation;0.2
overjoyed;0.19
overtake;0.11
overtaken;0.02
overtakes;0.32
overtaking;0.02
overtook;0.33
overture;0.34
pain-free;0.11
painless;0.48
painlessly;0.04
palatial;0.15
pamper;0.26
pampered;0.27
pamperedly;0.35
pamperedness;0.46
pampers;0.46
panoramic;0.4
paradise;0.41
paramount;0.08
pardon;0.44
passion;0.11
passionate;0.19
passionately;0.04
patience;0.28
patient;0.35
patiently;0.13
patriot;0.08
patriotic;0.32
peace;0.23
peaceable;0.1
peaceful;0.24
peacefully;0.28
peacekeepers;0.38
peach;0.19
peerless;0.26
pep;0.44
pepped;0.16
pepping;0.18
peppy;0.13
peps;0.49
perfect;0.22
perfection;0.18
perfectly;0.32
permissible;0.19
perseverance;0.08
persevere;0.44
personages;0.38
personalized;0.26
phenomenal;0.36
phenomenally;0
picturesque;0.28
piety;0.01
pinnacle;0.23
playful;0.48
playfully;0.43
pleasant;0.17
pleasantly;0.02
pleased;0.4
pleases;0.38
pleasing;0.02
pleasingly;0.32
pleasurable;0.26
pleasurably;0.08
pleasure;0.18
plentiful;0.25
pluses;0.49
plush;0.3
plusses;0.17
poetic;0.3
poeticize;0.06
poignant;0.45
poise;0.1
poised;0.05
polished;0.49
polite;0.41
politeness;0.13
popular;0.34
portable;0
posh;0.34
positive;0.01
positively;0.23
positives;0.14
powerful;0.41
powerfully;0.31
praise;0.02
praiseworthy;0.17
praising;0.13
pre-eminent;0.24
precious;0.38
precise;0.33
precisely;0.37
preeminent;0.14
prefer;0.17
preferable;0.25
preferably;0.24
prefered;0.02
preferes;0.1
preferring;0.36
prefers;0.23
premier;0.29
prestige;0.31
prestigious;0.41
prettily;0.03
pretty;0.14
priceless;0.29
pride;0.19
principled;0.25
privilege;0.19
privileged;0.08
prize;0.46
proactive;0.49
problem-free;0.16
problem-solver;0.05
prodigious;0.16
prodigiously;0.18
prodigy;0.22
productive;0.42
productively;0.25
proficient;0.34
proficiently;0.09
profound;0.2
profoundly;0.42
profuse;0.1
profusion;0.1
progress;0.23
progressive;0.38
prolific;0.29
prominence;0.18
prominent;0.27
promise;0.05
promised;0.16
promises;0.03
promising;0.48
promoter;0.21
prompt;0.22
promptly;0.07
proper;0.42
properly;0.13
propitious;0.06
propitiously;0.33
pros;0.37
prosper;0.34
prosperity;0.26
prosperous;0.41
prospros;0.42
protect;0.3
protection;0.38
protective;0.16
proud;0.27
proven;0.49
proves;0.47
providence;0.22
proving;0.32
prowess;0.25
prudence;0.14
prudent;0.13
prudently;0.11
punctual;0.07
pure;0.37
purify;0.28
purposeful;0.02
quaint;0.03
qualified;0.43
qualify;0.02
quicker;0.48
quiet;0.27
quieter;0.13
radiance;0.14
radiant;0.13
rapid;0.32
rapport;0.33
rapt;0.21
rapture;0.11
raptureous;0.4
raptureously;0.12
rapturous;0.02
rapturously;0.21
rational;0.37
razor-sharp;0.37
reachable;0
readable;0.47
readily;0.15
ready;0.49
reaffirm;0.43
reaffirmation;0.4
realistic;0.29
realizable;0.22
reasonable;0.31
reasonably;0.23
reasoned;0.4
reassurance;0.15
reassure;0.37
receptive;0.03
reclaim;0.36
recomend;0.48
recommend;0.27
recommendation;0.37
recommendations;0.39
recommended;0.11
reconcile;0.09
reconciliation;0.01
record-setting;0.08
recover;0.19
recovery;0.37
rectification;0.1
rectify;0.37
rectifying;0.21
redeem;0.45
redeeming;0.05
redemption;0.05
refine;0.46
refined;0.36
refinement;0.27
reform;0.33
reformed;0.45
reforming;0.41
reforms;0.26
refresh;0.08
refreshed;0.08
refreshing;0.47
refund;0.16
refunded;0.17
regal;0.26
regally;0.36
regard;0.21
rejoice;0.35
rejoicing;0.49
rejoicingly;0.38
rejuvenate;0.35
rejuvenated;0.14
rejuvenating;0.25
relaxed;0.13
relent;0.25
reliable;0.33
reliably;0.25
relief;0.48
relish;0.04
remarkable;0.49
remarkably;0.46
remedy;0.28
remission;0.47
remunerate;0.37
renaissance;0.15
renewed;0.23
renown;0.25
renowned;0.08
replaceable;0.18
reputable;0.44
reputation;0.37
resilient;0.22
resolute;0.45
resound;0.21
resounding;0.49
resourceful;0.03
resourcefulness;0.48
respect;0.07
respectable;0.22
respectful;0.25
respectfully;0.19
respite;0.13
resplendent;0.01
responsibly;0.31
responsive;0.32
restful;0.02
restored;0.36
restructure;0.08
restructured;0.2
restructuring;0.39
retractable;0.17
revel;0.16
revelation;0.42
revere;0.23
reverence;0.39
reverent;0.01
reverently;0.35
revitalize;0.08
revival;0.23
revive;0.17
revives;0.43
revolutionary;0.18
revolutionize;0.42
revolutionized;0.47
revolutionizes;0.09
reward;0.46
rewarding;0.28
rewardingly;0.13
rich;0.09
richer;0.09
richly;0.29
richness;0.18
right;0.11
righten;0.42
righteous;0.1
righteously;0.4
righteousness;0.06
rightful;0.28
rightfully;0.05
rightly;0.05
rightness;0.5
risk-free;0.47
robust;0.15
rock-star;0.42
rock-stars;0.41
rockstar;0.07
rockstars;0.08
romantic;0.32
romantically;0.15
romanticize;0.04
roomier;0.12
roomy;0.48
rosy;0.1
safe;0.37
safely;0.26
sagacity;0.06
sagely;0.32
saint;0.05
saintliness;0.01
saintly;0.47
salutary;0.06
salute;0.28
sane;0.31
satisfactorily;0.42
satisfactory;0.09
satisfied;0.2
satisfies;0.1
satisfy;0.22
satisfying;0.43
satisified;0.01
saver;0.03
savings;0.26
savior;0.14
savvy;0.18
scenic;0.02
seamless;0.28
seasoned;0.38
secure;0.47
securely;0.32
selective;0.29
self-determination;0.28
self-respect;0.4
self-satisfaction;0.2
self-sufficiency;0.39
self-sufficient;0.48
sensation;0.25
sensational;0.06
sensationally;0.07
sensations;0
sensible;0.38
sensibly;0.45
sensitive;0.45
serene;0.02
serenity;0.22
sexy;0.13
sharp;0.27
sharper;0.42
sharpest;0.09
shimmering;0.37
shimmeringly;0.09
shine;0.39
shiny;0.32
significant;0.19
silent;0.42
simpler;0.19
simplest;0.02
simplified;0.35
simplifies;0.43
simplify;0.16
simplifying;0.14
sincere;0.09
sincerely;0.1
sincerity;0.35
skill;0.15
skilled;0.04
skillful;0.03
skillfully;0.34
slammin;0.19
sleek;0.24
slick;0.01
smart;0.33
smarter;0.18
smartest;0.44
smartly;0.33
smile;0.29
smiles;0.41
smiling;0.21
smilingly;0.2
smitten;0.2
smooth;0.24
smoother;0.37
smoothes;0.18
smoothest;0.01
smoothly;0.15
snappy;0.36
snazzy;0.33
sociable;0.16
soft;0.15
softer;0.33
solace;0.1
solicitous;0.39
solicitously;0.42
solid;0.21
solidarity;0.26
soothe;0.2
soothingly;0.17
sophisticated;0.06
soulful;0.09
soundly;0.42
soundness;0.03
spacious;0.06
sparkle;0.49
sparkling;0.06
spectacular;0.32
spectacularly;0.08
speedily;0.19
speedy;0.19
spellbind;0.1
spellbinding;0.17
spellbindingly;0.37
spellbound;0.49
spirited;0.36
spiritual;0.45
splendid;0.35
splendidly;0.02
splendor;0.43
spontaneous;0.13
sporty;0.36
spotless;0.4
sprightly;0.32
stability;0.14
stabilize;0.26
stable;0.45
stainless;0.1
standout;0.05
state-of-the-art;0.1
stately;0.14
statuesque;0.1
staunch;0.46
staunchly;0.2
staunchness;0.15
steadfast;0.42
steadfastly;0.28
steadfastness;0.26
steadiest;0.15
steadiness;0.11
steady;0.39
stellar;0.13
stellarly;0.42
stimulate;0.21
stimulates;0.21
stimulating;0.36
stimulative;0.02
stirringly;0.18
straighten;0.45
straightforward;0.07
streamlined;0.24
striking;0.21
strikingly;0.28
striving;0.05
strong;0.37
stronger;0.36
strongest;0.13
stunned;0.38
stunning;0.04
stunningly;0.45
stupendous;0.12
stupendously;0.25
sturdier;0.3
sturdy;0.05
stylish;0.01
stylishly;0.44
stylized;0.09
suave;0.13
suavely;0.17
sublime;0.18
subsidize;0.3
subsidized;0.34
subsidizes;0.49
subsidizing;0.06
substantive;0.25
succeed;0.01
succeeded;0.4
succeeding;0.34
succeeds;0.37
succes;0.14
success;0.23
successes;0.38
successful;0.16
successfully;0.15
suffice;0.21
sufficed;0.31
suffices;0.07
sufficient;0.39
sufficiently;0.42
suitable;0.08
sumptuous;0.06
sumptuously;0.39
sumptuousness;0.34
super;0.11
superb;0.5
superbly;0.12
superior;0.24
superiority;0.41
supple;0.41
support;0.16
supported;0.32
supporter;0.14
supporting;0.39
supportive;0.26
supports;0.46
supremacy;0.05
supreme;0.03
supremely;0.21
supurb;0.44
supurbly;0.08
surmount;0.11
surpass;0.25
surreal;0.45
survival;0.32
survivor;0.44
sustainability;0.34
sustainable;0.38
swank;0.01
swankier;0.09
swankiest;0.01
swanky;0.27
sweeping;0.3
sweet;0.43
sweeten;0.29
sweetheart;0.35
sweetly;0.44
sweetness;0.42
swift;0.43
swiftness;0.32
talent;0.15
talented;0.23
talents;0.4
tantalize;0.18
tantalizing;0.25
tantalizingly;0.37
tempt;0.33
tempting;0.47
temptingly;0.39
tenacious;0.2
tenaciously;0.03
tenacity;0.31
tender;0.31
tenderly;0.46
terrific;0.3
terrifically;0.31
thank;0.09
thankful;0.46
thinner;0.11
thoughtful;0.35
thoughtfully;0.09
thoughtfulness;0.08
thrift;0.26
thrifty;0.42
thrill;0.19
thrilled;0.41
thrilling;0.16
thrillingly;0.03
thrills;0.26
thrive;0.31
thriving;0.31
thumb-up;0.26
thumbs-up;0.2
tickle;0.19
tidy;0.48
time-honored;0.19
timely;0.44
tingle;0.08
titillate;0.32
titillating;0.47
titillatingly;0.28
togetherness;0.23
tolerable;0.2
toll-free;0.16
top;0.45
top-notch;0.22
top-quality;0.28
